intent,Rid,Request
atis_flight,3906,may i have a listing of flights from long beach california to columbus ohio on wednesday
atis_flight,3907,list the flights from indianapolis to houston
atis_flight,3908,show me all flights from orlando to san diego on a boeing 737
atis_airfare,3909,show me round trip tickets from new york to miami
atis_flight,3910,i need a flight from ontario to los angeles on a thursday
atis_flight,3911,what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night
atis_flight,3912,find travel arrangements for a round trip flight from baltimore to pittsburgh after 8 o'clock pm before 10 o'clock pm
atis_flight,3913,all flights from denver to philadelphia
atis_flight,3914,please list nonstop twa flights from las vegas to new york
atis_airfare,3915,how much is a first class ticket from washington to san francisco leaving on friday
atis_flight,3916,show me all the us air flights to pittsburgh between 12 and 4 in the afternoon
atis_flight,3917,i want a flight from atlanta to pittsburgh
atis_flight,3918,i need an early flight from dallas to houston
atis_abbreviation,3919,what is fare code f
atis_flight,3920,us air flights departing from charlotte around 1 pm
atis_airfare,3921,how much is a flight from washington to montreal
atis_flight,3922,i need a flight from san francisco to philadelphia
atis_ground_service,3923,what ground transportation is available at boston
atis_airfare,3924,what are the coach fares from charlotte to la wednesday night
atis_flight,3925,which are the least expensive flights between dallas and baltimore on july nineteenth
atis_flight,3926,what are the flights from memphis to tacoma
atis_flight,3927,may i have a listing of flights from milwaukee to tacoma washington departing in the evening
atis_flight,3928,i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday
atis_flight,3929,show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon
atis_ground_service,3930,ground transportation san francisco
atis_flight,3931,show me the flights from atlanta to baltimore
atis_flight,3932,show me all flights from boston to dfw
atis_flight,3933,show me all flights between san francisco and philadelphia on september fifteenth with departure time after 12 pm
atis_flight,3934,i would like a flight from san francisco to pittsburgh on friday morning after 10 o'clock
atis_flight,3935,all flights from charlotte to anywhere on us air around 1 pm
atis_quantity,3936,how many first class flights does united have leaving from all cities today
atis_flight,3937,i need a flight from atlanta to charlotte north carolina next monday
atis_flight,3938,list all daily flights between oakland and boston using american airline
atis_flight,3939,show me all the flights from toronto on nationair
atis_ground_service,3940,does the phoenix airport have ground transportation to and from downtown
atis_flight,3941,i would like to know the flights from denver to pittsburgh leaving on monday
atis_abbreviation,3942,what does y mean
atis_flight,3943,give me us air flights for next wednesday from cleveland to miami
atis_flight,3944,fly from dallas to baltimore
atis_flight,3945,what flights are there from newark to seattle on saturday
atis_flight,3946,show me the least expensive flight from miami to new york on a sunday with first class fare
atis_airfare,3947,what is the price of american airlines flight 19 from new york to los angeles
atis_flight,3948,list the flights from baltimore to seattle that stop in minneapolis
atis_flight,3949,i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city
atis_flight,3950,what flights are there arriving in chicago after 9 pm on continental
atis_flight,3951,show me flights from atlanta to baltimore
atis_flight,3952,saturday or sunday flights between milwaukee and phoenix american airlines
atis_flight,3953,tell me about flights from toronto to salt lake city leaving after 530 pm
atis_airfare,3954,show business class fares from san francisco to denver on united airlines
atis_flight,3955,list the flights from denver to san francisco after 2 pm on a monday
atis_flight,3956,i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore
atis_flight,3957,show me the latest flight from las vegas to denver
atis_flight,3958,does united airlines fly from denver to baltimore
atis_flight,3959,flights from pittsburgh to baltimore arriving between 4 and 5 pm
atis_flight,3960,show me flights on wednesday morning boston to denver for united airlines first class
atis_airfare,3961,what is the fare from san francisco to dallas fort worth on delta flight 852
atis_flight,3962,show all flights with first class from baltimore to dallas
atis_airline,3963,which airlines serve atlanta
atis_flight,3964,what flights are available from denver to philadelphia with stopover in pittsburgh
atis_flight,3965,please list am flights leaving san francisco boston
atis_airfare,3966,what is the cost of a business class ticket going from boston to dallas leaving july first
atis_flight,3967,show me all flights from pittsburgh to baltimore
atis_flight,3968,what flights from los angeles to minneapolis
atis_flight,3969,i would like a flight from dallas to philadelphia
atis_flight,3970,what flights from las vegas to phoenix on saturday
atis_flight,3971,list nonstop flights from baltimore to newark on wednesday before noon
atis_flight,3972,what is the last flight from san francisco to boston this wednesday
atis_airfare,3973,show me the first class fares from baltimore to dallas
atis_flight,3974,morning flight from oakland to dallas
atis_flight,3975,give me the flights from chicago to seattle on saturday morning
atis_flight,3976,show departures from atlanta for american
atis_flight,3977,list possible round trip daily flights between boston and oakland
atis_flight,3978,what is the earliest flight that eastern has between boston and washington
atis_flight,3979,show me the cheapest flights from san francisco to philadelphia
